,Median Rent 2016,Tract Number,Neighborhood,Location,ZIP
2966,1951.0,554514,Cerritos,"(33.873113, -118.0718865)",90703
2967,2182.0,554515,Cerritos,"(33.8532505, -118.077109)",90703
2968,2182.0,554515,Cerritos,"(33.8532505, -118.077109)",90701
2969,3020.0,554516,Cerritos,"(33.85597, -118.067815)",90701
2970,3020.0,554516,Cerritos,"(33.85597, -118.067815)",90703
2971,1928.0,554517,Cerritos,"(33.8625445, -118.054959)",90703
2972,2429.0,554518,Cerritos,"(33.8660225, -118.037583)",90703
2973,2722.0,554519,Cerritos,"(33.8524445, -118.0548455)",90623
2974,2722.0,554519,Cerritos,"(33.8524445, -118.0548455)",90703
2975,1837.0,554521,Cerritos,"(33.872872, -118.0975195)",90703
2976,2254.0,554522,Cerritos,"(33.8521495, -118.092538)",90703
2977,1245.0,554600,Norwalk,"(33.8830775, -118.0889585)",90703
2978,1245.0,554600,Norwalk,"(33.8830775, -118.0889585)",90650
2979,1700.0,554700,Norwalk,"(33.884038, -118.075438)",90650
2980,1451.0,554801,Artesia,"(33.876682, -118.0829655)",90701
2981,1451.0,554801,Artesia,"(33.876682, -118.0829655)",90703
2982,1438.0,554802,Artesia,"(33.8693975, -118.080643)",90701
2983,1438.0,554802,Artesia,"(33.8693975, -118.080643)",90702
2984,1335.0,554900,Artesia,"(33.8596135, -118.079953)",90703
2985,1335.0,554900,Artesia,"(33.8596135, -118.079953)",90701
2986,1382.0,555001,Lakewood,"(33.8439845, -118.09042)",90715
2987,1484.0,555002,Lakewood,"(33.834986, -118.088393)",90808
2988,1484.0,555002,Lakewood,"(33.834986, -118.088393)",90715
2989,1484.0,555002,Lakewood,"(33.834986, -118.088393)",90716
2990,1125.0,555102,Lakewood,"(33.838749, -118.0769775)",90716
2991,1125.0,555102,Lakewood,"(33.838749, -118.0769775)",90715
2992,1721.0,555103,Lakewood,"(33.842454, -118.0655045)",90715
2993,1721.0,555103,Lakewood,"(33.842454, -118.0655045)",90630
2994,1331.0,555104,Lakewood,"(33.835133, -118.0655175)",90715
2995,1331.0,555104,Lakewood,"(33.835133, -118.0655175)",90716
2996,1420.0,555202,Long Beach,"(33.8213105, -118.0725155)",90808
2997,1181.0,555211,Hawaiian Gardens,"(33.8272315, -118.077266)",90716
2998,1316.0,555212,Hawaiian Gardens,"(33.8268485, -118.067621)",90716
2999,1298.0,570001,Lakewood,"(33.863656, -118.116728)",90706
3000,1298.0,570001,Lakewood,"(33.863656, -118.116728)",90713
3001,1292.0,570002,Lakewood,"(33.8646595, -118.1294745)",90713
3002,1292.0,570002,Lakewood,"(33.8646595, -118.1294745)",90712
3003,2081.0,570003,Lakewood,"(33.8646165, -118.1402795)",90712
3004,1575.0,570100,Long Beach,"(33.864586, -118.153281)",90805
3005,1140.0,570202,Long Beach,"(33.8798935, -118.1781265)",90805
3006,1128.0,570203,Long Beach,"(33.878324, -118.159982)",90805
3007,1192.0,570204,Long Beach,"(33.871521, -118.15561)",90805
3008,988.0,570301,Long Beach,"(33.8721785, -118.1905275)",90805
3009,1204.0,570303,Long Beach,"(33.8606765, -118.191717)",90805
3010,999.0,570304,Long Beach,"(33.8571235, -118.1933885)",90805
3011,1470.0,570402,Long Beach,"(33.8678635, -118.1977305)",90221
3012,1470.0,570402,Long Beach,"(33.8678635, -118.1977305)",90805
3013,965.0,570403,Long Beach,"(33.877836, -118.2047045)",90221
3014,965.0,570403,Long Beach,"(33.877836, -118.2047045)",90805
3015,1105.0,570404,Long Beach,"(33.8770965, -118.1969205)",90805
3016,1193.0,570501,Long Beach,"(33.8682535, -118.1795615)",90805
3017,1167.0,570502,Long Beach,"(33.867406, -118.167641)",90805
3018,1132.0,570601,Long Beach,"(33.8563635, -118.1810925)",90805
3019,1191.0,570602,Long Beach,"(33.855556, -118.172465)",90805
3020,1145.0,570603,Long Beach,"(33.857059, -118.1620535)",90805
3021,1293.0,570701,Lakewood,"(33.853702, -118.151119)",90712
3022,1293.0,570701,Lakewood,"(33.853702, -118.151119)",90805
3023,2064.0,570702,Lakewood,"(33.850709, -118.1594625)",90712
3024,1849.0,570800,Lakewood,"(33.8535065, -118.1337395)",90714
3025,1849.0,570800,Lakewood,"(33.8535065, -118.1337395)",90713
3026,1849.0,570800,Lakewood,"(33.8535065, -118.1337395)",90711
3027,1849.0,570800,Lakewood,"(33.8535065, -118.1337395)",90712
3028,1849.0,570800,Lakewood,"(33.8535065, -118.1337395)",90808
3029,2406.0,570901,Lakewood,"(33.852278, -118.1081355)",90713
3030,2406.0,570901,Lakewood,"(33.852278, -118.1081355)",90703
3031,1736.0,570902,Lakewood,"(33.8536735, -118.120748)",90713
3032,1995.0,571000,Lakewood,"(33.8395, -118.100555)",90713
3033,1872.0,571101,Lakewood,"(33.8432775, -118.1163045)",90713
3034,2119.0,571102,Lakewood,"(33.835982, -118.1163515)",90713
3035,1211.0,571200,Long Beach,"(33.839673, -118.133678)",90713
3036,1211.0,571200,Long Beach,"(33.839673, -118.133678)",90808
3037,1455.0,571300,Lakewood,"(33.8397455, -118.149794)",90712
3038,1227.0,571400,Lakewood,"(33.8335705, -118.158431)",90712
3039,1227.0,571400,Lakewood,"(33.8335705, -118.158431)",90807
3040,1178.0,571502,Long Beach,"(33.841848, -118.1845175)",90805
3041,1178.0,571502,Long Beach,"(33.841848, -118.1845175)",90807
3042,1568.0,571503,Long Beach,"(33.847923, -118.1706255)",90807
3043,1568.0,571503,Long Beach,"(33.847923, -118.1706255)",90712
3044,1568.0,571503,Long Beach,"(33.847923, -118.1706255)",90805
3045,1090.0,571504,Long Beach,"(33.8397365, -118.1703035)",90807
3046,328.0,571600,Long Beach,"(33.8495635, -118.18101)",90805
3047,1149.0,571701,Long Beach,"(33.850557, -118.2002135)",90805
3048,1149.0,571701,Long Beach,"(33.850557, -118.2002135)",90810
3049,1118.0,571703,Long Beach,"(33.8490335, -118.1920015)",90805
3050,1035.0,571704,Long Beach,"(33.849558, -118.185987)",90805
3051,1714.0,571800,Long Beach,"(33.8349725, -118.19689)",90810
3052,1714.0,571800,Long Beach,"(33.8349725, -118.19689)",90805
3053,1714.0,571800,Long Beach,"(33.8349725, -118.19689)",90807
3054,1119.0,571900,Long Beach,"(33.834097, -118.1768285)",90807
3055,1264.0,572001,Long Beach,"(33.822661, -118.1761875)",90807
3056,1498.0,572002,Long Beach,"(33.8228135, -118.1928235)",90807
3057,1150.0,572100,Long Beach,"(33.825389, -118.200738)",90806
3058,1131.0,572201,Long Beach,"(33.815305, -118.195057)",90807
3059,1131.0,572201,Long Beach,"(33.815305, -118.195057)",90806
3060,1140.0,572202,Long Beach,"(33.8080025, -118.193957)",90755
3061,1140.0,572202,Long Beach,"(33.8080025, -118.193957)",90806
3062,1308.0,572301,Long Beach,"(33.8185705, -118.2180885)",90810
3063,1262.0,572302,Long Beach,"(33.81528, -118.2103735)",90810
3064,1703.0,572400,Long Beach,"(33.8226965, -118.210521)",90810
3065,368.0,572500,Long Beach,"(33.8168, -118.2184415)",90810
3066,1371.0,572600,Long Beach,"(33.8081255, -118.213883)",90810
3067,1107.0,572700,Long Beach,"(33.800743, -118.212552)",90810
3068,755.0,572800,Long Beach,"(33.7971505, -118.2214735)",90810
3069,1057.0,572900,Long Beach,"(33.793533, -118.210846)",90810
3070,984.0,573002,Long Beach,"(33.7934865, -118.1915465)",90806
3071,1100.0,573003,Long Beach,"(33.7935335, -118.202413)",90806
3072,1021.0,573004,Long Beach,"(33.7934855, -118.196468)",90806
3073,1159.0,573100,Long Beach,"(33.8007525, -118.197379)",90806
3074,948.0,573201,Long Beach,"(33.8007765, -118.185019)",90806
3075,1157.0,573202,Long Beach,"(33.7934875, -118.185022)",90806
3076,1072.0,573300,Long Beach,"(33.7948965, -118.1741585)",90755
3077,1072.0,573300,Long Beach,"(33.7948965, -118.1741585)",90806
3078,1180.0,573401,Long Beach,"(33.81157, -118.1783155)",90806
3079,1180.0,573401,Long Beach,"(33.81157, -118.1783155)",90755
3080,1146.0,573402,Signal Hill,"(33.800741, -118.169241)",90755
3081,1861.0,573403,Long Beach,"(33.7971065, -118.1586315)",90804
3082,1861.0,573403,Long Beach,"(33.7971065, -118.1586315)",90755
3083,2377.0,573601,Long Beach,"(33.8256225, -118.1353035)",90846
3084,2377.0,573601,Long Beach,"(33.8256225, -118.1353035)",90808
3085,2377.0,573601,Long Beach,"(33.8256225, -118.1353035)",90713
3086,2154.0,573700,Long Beach,"(33.825622, -118.107714)",90808
3087,2114.0,573800,Long Beach,"(33.825582, -118.1003275)",90808
3088,1224.0,573902,Long Beach,"(33.811973499999993, -118.07865249316662)",90808
3089,1224.0,573902,Long Beach,"(33.811973499999993, -118.07865249316662)",90815
3090,2278.0,574000,Long Beach,"(33.8146265, -118.1024205)",90815
3091,2278.0,574000,Long Beach,"(33.8146265, -118.1024205)",90808
3092,2061.0,574100,Long Beach,"(33.814659, -118.1216115)",90808
3093,1954.0,574201,Long Beach,"(33.8032905, -118.1296265)",90815
3094,1416.0,574202,Long Beach,"(33.801528, -118.1426875)",90809
3095,1416.0,574202,Long Beach,"(33.801528, -118.1426875)",90815
3096,1416.0,574202,Long Beach,"(33.801528, -118.1426875)",90806
3097,1483.0,574300,Long Beach,"(33.799618, -118.116615)",90815
3098,1995.0,574400,Long Beach,"(33.8029685, -118.102423)",90815
3099,2518.0,574500,Long Beach,"(33.7850495, -118.09909)",90815
3100,2231.0,574602,Long Beach,"(33.7778535, -118.1077455)",90840
3101,2231.0,574602,Long Beach,"(33.7778535, -118.1077455)",90815
3102,1223.0,574800,Long Beach,"(33.7825585, -118.1276545)",90804
3103,1223.0,574800,Long Beach,"(33.7825585, -118.1276545)",90815
3104,1833.0,574901,Long Beach,"(33.7912135, -118.125115)",90815
3105,1588.0,574902,Long Beach,"(33.790025, -118.1383855)",90815
3106,1588.0,574902,Long Beach,"(33.790025, -118.1383855)",90804
3107,1688.0,575001,Long Beach,"(33.794735, -118.147801)",90804
3108,1688.0,575001,Long Beach,"(33.794735, -118.147801)",90755
3109,1688.0,575001,Long Beach,"(33.794735, -118.147801)",90815
3110,1499.0,575002,Long Beach,"(33.7864875, -118.1413935)",90804
3111,1087.0,575101,Long Beach,"(33.788888, -118.162196)",90806
3112,1087.0,575101,Long Beach,"(33.788888, -118.162196)",90813
3113,1087.0,575101,Long Beach,"(33.788888, -118.162196)",90804
3114,1028.0,575102,Long Beach,"(33.7844105, -118.1621985)",90804
3115,1028.0,575102,Long Beach,"(33.7844105, -118.1621985)",90813
3116,1111.0,575103,Long Beach,"(33.786195, -118.153483)",90804
3117,1025.0,575201,Long Beach,"(33.786226, -118.1763345)",90806
3118,1025.0,575201,Long Beach,"(33.786226, -118.1763345)",90813
3119,964.0,575202,Long Beach,"(33.78623, -118.170894)",90813
3120,964.0,575202,Long Beach,"(33.78623, -118.170894)",90806
3121,894.0,575300,Long Beach,"(33.786223, -118.185031)",90806
3122,894.0,575300,Long Beach,"(33.786223, -118.185031)",90813
3123,932.0,575401,Long Beach,"(33.7863985, -118.199662)",90813
3124,932.0,575401,Long Beach,"(33.7863985, -118.199662)",90806
3125,974.0,575402,Long Beach,"(33.786223, -118.1915435)",90813
3126,974.0,575402,Long Beach,"(33.786223, -118.1915435)",90806
3127,566.0,575500,Long Beach,"(33.7864955, -118.216506)",90810
3128,566.0,575500,Long Beach,"(33.7864955, -118.216506)",90813
3129,888.0,575801,Long Beach,"(33.7789725, -118.202434)",90813
3130,937.0,575802,Long Beach,"(33.7789625, -118.197209)",90813
3131,789.0,575803,Long Beach,"(33.778964, -118.1937175)",90813
3132,989.0,575901,Long Beach,"(33.7731395, -118.2018035)",90802
3133,953.0,575902,Long Beach,"(33.7723135, -118.195205)",90813
3134,953.0,575902,Long Beach,"(33.7723135, -118.195205)",90802
3135,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90831
3136,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90802
3137,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90832
3138,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90833
3139,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90844
3140,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90834
3141,1875.0,576001,Long Beach,"(33.7607185, -118.1929295)",90835
3142,903.0,576200,Long Beach,"(33.7722415, -118.18653)",90801
3143,903.0,576200,Long Beach,"(33.7722415, -118.18653)",90813
3144,903.0,576200,Long Beach,"(33.7722415, -118.18653)",90802
3145,957.0,576301,Long Beach,"(33.7789675, -118.1886975)",90813
3146,1076.0,576302,Long Beach,"(33.7789715, -118.1828485)",90813
3147,1043.0,576401,Long Beach,"(33.778975, -118.178504)",90813
3148,1012.0,576402,Long Beach,"(33.778975, -118.174161)",90813
3149,1131.0,576403,Long Beach,"(33.7789755, -118.1698145)",90813
3150,984.0,576501,Long Beach,"(33.7722045, -118.179118)",90802
3151,984.0,576501,Long Beach,"(33.7722045, -118.179118)",90813
3152,1056.0,576502,Long Beach,"(33.7718495, -118.174028)",90813
3153,1056.0,576502,Long Beach,"(33.7718495, -118.174028)",90802
3154,1038.0,576503,Long Beach,"(33.7716165, -118.1698205)",90802
3155,1038.0,576503,Long Beach,"(33.7716165, -118.1698205)",90813
3156,1203.0,576601,Long Beach,"(33.7652045, -118.1796705)",90802
3157,1209.0,576602,Long Beach,"(33.765980150190742, -118.1707793026319)",90802
3158,1209.0,576602,Long Beach,"(33.765980150190742, -118.1707793026319)",90803
3159,1282.0,576700,Long Beach,"(33.76441139, -118.1605362)",90814
3160,1282.0,576700,Long Beach,"(33.76441139, -118.1605362)",90803
3161,1155.0,576801,Long Beach,"(33.7714375, -118.164174)",90803
3162,1155.0,576801,Long Beach,"(33.7714375, -118.164174)",90804
3163,1155.0,576801,Long Beach,"(33.7714375, -118.164174)",90802
3164,1155.0,576801,Long Beach,"(33.7714375, -118.164174)",90814
3165,1156.0,576802,Long Beach,"(33.7717065, -118.1578605)",90814
3166,1156.0,576802,Long Beach,"(33.7717065, -118.1578605)",90804
3167,1066.0,576901,Long Beach,"(33.7789715, -118.1643805)",90804
3168,1066.0,576901,Long Beach,"(33.7789715, -118.1643805)",90813
3169,1113.0,576903,Long Beach,"(33.7807795, -118.1567715)",90804
3170,1242.0,576904,Long Beach,"(33.777152, -118.157318)",90804
3171,1207.0,577000,Long Beach,"(33.7789585, -118.137556)",90804
3172,1244.0,577100,Long Beach,"(33.7707995, -118.148066)",90814
3173,1244.0,577100,Long Beach,"(33.7707995, -118.148066)",90804
3174,1244.0,577100,Long Beach,"(33.7707995, -118.148066)",90803
3175,1396.0,577200,Long Beach,"(33.76191605, -118.1491539)",90803
3176,1335.0,577300,Long Beach,"(33.75766847, -118.1383438)",90803
3177,1475.0,577400,Long Beach,"(33.762243, -118.135091)",90853
3178,1475.0,577400,Long Beach,"(33.762243, -118.135091)",90803
3179,1550.0,577501,Long Beach,"(33.7547985, -118.1215115)",90803
3180,1418.0,577504,Long Beach,"(33.75077078, -118.1235076)",90803
3181,1865.0,577602,Long Beach,"(33.7691845, -118.113192)",90803
3182,1865.0,577602,Long Beach,"(33.7691845, -118.113192)",90814
3183,1865.0,577602,Long Beach,"(33.7691845, -118.113192)",90804
3184,1480.0,577603,Long Beach,"(33.7674355, -118.128335)",90804
3185,1480.0,577603,Long Beach,"(33.7674355, -118.128335)",90803
3186,1480.0,577603,Long Beach,"(33.7674355, -118.128335)",90814
3187,2225.0,577604,Long Beach,"(33.7541115, -118.106384)",90803
3189,870.0,599100,Unincorporated Catalina Island,"(33.388813499999998, -118.423552636715)",90704
3190,983.0,600100,Westmont,"(33.9546155, -118.2959315)",90044
3191,1122.0,600201,Westmont,"(33.948816, -118.2970355)",90044
3192,1122.0,600201,Westmont,"(33.948816, -118.2970355)",90047
3193,1014.0,600202,Westmont,"(33.942687, -118.300322)",90044
3194,1014.0,600202,Westmont,"(33.942687, -118.300322)",90047
3195,1137.0,600302,Westmont,"(33.935471, -118.304648)",90047
3196,1137.0,600302,Westmont,"(33.935471, -118.304648)",90044
3197,963.0,600303,Westmont,"(33.935475, -118.2982525)",90044
3198,918.0,600304,Westmont,"(33.9354725, -118.2940895)",90044
3199,1035.0,600400,Westmont,"(33.938071, -118.3133435)",90047
3200,1113.0,600501,Inglewood,"(33.9344525, -118.3220685)",90303
3201,1318.0,600502,Inglewood,"(33.928157, -118.3297925)",90303
3202,1318.0,600502,Inglewood,"(33.928157, -118.3297925)",90310
3203,1309.0,600601,Inglewood,"(33.941846, -118.3220505)",90303
3204,1309.0,600601,Inglewood,"(33.941846, -118.3220505)",90047
3205,1117.0,600602,Inglewood,"(33.941607, -118.3307755)",90303
3206,1252.0,600702,Inglewood,"(33.951115, -118.330824)",90301
3207,1252.0,600702,Inglewood,"(33.951115, -118.330824)",90303
3208,1252.0,600702,Inglewood,"(33.951115, -118.330824)",90305
3209,1869.0,600703,Inglewood,"(33.958129, -118.336911)",90305
3210,1326.0,600704,Inglewood,"(33.9561975, -118.3242245)",90305
3211,1148.0,600801,Inglewood,"(33.9654475, -118.3221555)",90305
3212,1167.0,600802,Inglewood,"(33.9671535, -118.335259)",90305
3213,986.0,600902,Inglewood,"(33.971193, -118.3519265)",90302
3214,986.0,600902,Inglewood,"(33.971193, -118.3519265)",90301
3215,986.0,600902,Inglewood,"(33.971193, -118.3519265)",90309
3216,1253.0,600911,Inglewood,"(33.978118, -118.3523905)",90043
3217,1253.0,600911,Inglewood,"(33.978118, -118.3523905)",90302
3218,1188.0,600912,Inglewood,"(33.97589, -118.3417805)",90302
3219,986.0,601001,Inglewood,"(33.9640175, -118.3486425)",90308
3220,986.0,601001,Inglewood,"(33.9640175, -118.3486425)",90301
3221,986.0,601001,Inglewood,"(33.9640175, -118.3486425)",90306
3222,986.0,601001,Inglewood,"(33.9640175, -118.3486425)",90307
3223,1138.0,601002,Inglewood,"(33.9571955, -118.348273)",90301
3224,1089.0,601100,Inglewood,"(33.949083, -118.3482325)",90301
3225,1089.0,601100,Inglewood,"(33.949083, -118.3482325)",90304
3226,1048.0,601202,Inglewood,"(33.949072, -118.357022)",90301
3227,1048.0,601202,Inglewood,"(33.949072, -118.357022)",90304
3228,1138.0,601211,Inglewood,"(33.962523, -118.357524)",90302
3229,1138.0,601211,Inglewood,"(33.962523, -118.357524)",90301
3230,1080.0,601212,Inglewood,"(33.956087, -118.356869)",90301
3231,1489.0,601301,Inglewood,"(33.9789525, -118.3639195)",90056
3232,1489.0,601301,Inglewood,"(33.9789525, -118.3639195)",90302
3233,1187.0,601302,Inglewood,"(33.9702715, -118.3630945)",90045
3234,1187.0,601302,Inglewood,"(33.9702715, -118.3630945)",90301
3235,1187.0,601302,Inglewood,"(33.9702715, -118.3630945)",90302
3236,1163.0,601303,Inglewood,"(33.973991, -118.3621355)",90302
3237,1156.0,601401,Inglewood,"(33.9594575, -118.3702315)",90301
3238,1156.0,601401,Inglewood,"(33.9594575, -118.3702315)",90045
3239,1185.0,601402,Inglewood,"(33.951015, -118.3656995)",90301
3240,1185.0,601402,Inglewood,"(33.951015, -118.3656995)",90304
3241,988.0,601501,Lennox,"(33.943628, -118.363495)",90304
3242,1076.0,601502,Lennox,"(33.940659, -118.363495)",90304
3243,981.0,601600,Lennox,"(33.93469, -118.363465)",90304
3244,1090.0,601700,Lennox,"(33.9345775, -118.350415)",90303
3245,1090.0,601700,Lennox,"(33.9345775, -118.350415)",90304
3246,1058.0,601801,Inglewood,"(33.9436365, -118.3504315)",90303
3247,1058.0,601801,Inglewood,"(33.9436365, -118.3504315)",90304
3248,964.0,601802,Lennox,"(33.9400165, -118.350423)",90303
3249,964.0,601802,Lennox,"(33.9400165, -118.350423)",90304
3250,1062.0,601900,Inglewood,"(33.9416, -118.339395)",90303
3251,1023.0,602002,Hawthorne,"(33.9273185, -118.3395145)",90250
3252,1023.0,602002,Hawthorne,"(33.9273185, -118.3395145)",90303
3253,1200.0,602003,Inglewood,"(33.9343385, -118.339381)",90303
3254,1274.0,602004,Inglewood,"(33.934325, -118.330778)",90303
3255,1082.0,602103,Hawthorne,"(33.9285675, -118.356887)",90304
3256,1082.0,602103,Hawthorne,"(33.9285675, -118.356887)",90250
3257,1087.0,602104,Hawthorne,"(33.928417, -118.348165)",90304
3258,1087.0,602104,Hawthorne,"(33.928417, -118.348165)",90250
3259,1073.0,602105,Hawthorne,"(33.9200625, -118.348161)",90250
3260,975.0,602106,Hawthorne,"(33.92005, -118.359021)",90250
3261,975.0,602106,Hawthorne,"(33.92005, -118.359021)",90251
3262,1389.0,602200,Del Aire,"(33.92363, -118.369832)",90045
3263,1389.0,602200,Del Aire,"(33.92363, -118.369832)",90250
3264,1389.0,602200,Del Aire,"(33.92363, -118.369832)",90304
3265,1172.0,602301,Del Aire,"(33.905529, -118.365785)",90250
3266,2670.0,602302,Hawthorne,"(33.905468, -118.37252)",90245
3267,2670.0,602302,Hawthorne,"(33.905468, -118.37252)",90261
3268,2670.0,602302,Hawthorne,"(33.905468, -118.37252)",90250
3269,2670.0,602302,Hawthorne,"(33.905468, -118.37252)",90260
3270,1259.0,602402,Hawthorne,"(33.9084995, -118.356812)",90250
3271,1157.0,602403,Hawthorne,"(33.9130825, -118.3481235)",90250
3272,1188.0,602404,Hawthorne,"(33.905511, -118.3481055)",90250
3273,1026.0,602504,Hawthorne,"(33.905557, -118.3373245)",90250
3274,956.0,602505,Hawthorne,"(33.905555, -118.341668)",90250
3275,1069.0,602506,Hawthorne,"(33.9073785, -118.3308455)",90250
3276,968.0,602507,Hawthorne,"(33.9037475, -118.330837)",90250
3277,1026.0,602508,Hawthorne,"(33.9128105, -118.3395105)",90250
3278,1193.0,602509,Hawthorne,"(33.917666, -118.335149)",90303
3279,1193.0,602509,Hawthorne,"(33.917666, -118.335149)",90250
3280,1083.0,602600,Gardena,"(33.9091925, -118.3177665)",90249
3281,1705.0,602700,Hawthorne,"(33.9236775, -118.3177205)",90047
3282,1705.0,602700,Hawthorne,"(33.9236775, -118.3177205)",90250
3283,975.0,602801,Athens,"(33.9273235, -118.3002815)",90044
3284,975.0,602801,Athens,"(33.9273235, -118.3002815)",90047
3285,997.0,602802,Athens,"(33.920228, -118.3002815)",90044
3286,997.0,602802,Athens,"(33.920228, -118.3002815)",90047
3287,997.0,602802,Athens,"(33.920228, -118.3002815)",90247
3288,997.0,602802,Athens,"(33.920228, -118.3002815)",90249
3289,936.0,602900,Gardena,"(33.908722, -118.304711)",90247
3290,936.0,602900,Gardena,"(33.908722, -118.304711)",90249
3291,1112.0,603001,Gardena,"(33.9016845, -118.2960225)",90249
3292,1112.0,603001,Gardena,"(33.9016845, -118.2960225)",90247
3293,1007.0,603004,Gardena,"(33.892234, -118.2960665)",90247
3294,1225.0,603005,Gardena,"(33.8982925, -118.304751)",90249
3295,1225.0,603005,Gardena,"(33.8982925, -118.304751)",90247
3296,1152.0,603006,Gardena,"(33.8910355, -118.3042245)",90249
3297,1152.0,603006,Gardena,"(33.8910355, -118.3042245)",90247
3298,1204.0,603101,Gardena,"(33.88692, -118.2954995)",90247
3299,1106.0,603102,Gardena,"(33.877144, -118.295371)",90247
3300,1106.0,603102,Gardena,"(33.877144, -118.295371)",90248
3301,1205.0,603200,Gardena,"(33.869186, -118.2998365)",90248
3302,1291.0,603301,Gardena,"(33.8843295, -118.3064395)",90247
3303,1297.0,603302,Gardena,"(33.877386, -118.306193)",90248
3304,1297.0,603302,Gardena,"(33.877386, -118.306193)",90247
3305,1232.0,603400,Gardena,"(33.8932645, -118.313471)",90249
3306,1232.0,603400,Gardena,"(33.8932645, -118.313471)",90247
3307,1232.0,603400,Gardena,"(33.8932645, -118.313471)",90504
3308,1708.0,603500,Gardena,"(33.898302, -118.3199915)",90249
3309,1486.0,603600,Gardena,"(33.888753, -118.3221555)",90504
3310,1486.0,603600,Gardena,"(33.888753, -118.3221555)",90249
3311,1486.0,603600,Gardena,"(33.888753, -118.3221555)",90247
3312,1484.0,603702,Alondra Park,"(33.885925, -118.335435)",90249
3313,1484.0,603702,Alondra Park,"(33.885925, -118.335435)",90250
3314,1484.0,603702,Alondra Park,"(33.885925, -118.335435)",90260
3315,1484.0,603702,Alondra Park,"(33.885925, -118.335435)",90504
3316,1484.0,603702,Alondra Park,"(33.885925, -118.335435)",90506
3317,938.0,603703,Hawthorne,"(33.898292, -118.339779)",90250
3318,1075.0,603704,Hawthorne,"(33.8982975, -118.330837)",90249
3319,1075.0,603704,Hawthorne,"(33.8982975, -118.330837)",90260
3320,1075.0,603704,Hawthorne,"(33.8982975, -118.330837)",90250
3321,1257.0,603801,Lawndale,"(33.898542, -118.348093)",90250
3322,1257.0,603801,Lawndale,"(33.898542, -118.348093)",90260
3323,1344.0,603802,Lawndale,"(33.890992, -118.348088)",90260
3324,1305.0,603900,Lawndale,"(33.8948405, -118.360618)",90250
3325,1305.0,603900,Lawndale,"(33.8948405, -118.360618)",90260
3326,1413.0,604001,Lawndale,"(33.8837445, -118.356835)",90260
3327,1372.0,604002,Lawndale,"(33.8765055, -118.3568285)",90260
3328,1400.0,604100,Lawndale,"(33.880805, -118.34807)",90260
3329,1400.0,604100,Lawndale,"(33.880805, -118.34807)",90504
3330,1186.0,609900,San Pedro,"(33.741006, -118.302932)",90731
3331,1186.0,609900,San Pedro,"(33.741006, -118.302932)",90732
3332,1631.0,620001,El Segundo,"(33.9275455, -118.4037575)",90245
3333,1545.0,620002,El Segundo,"(33.91999, -118.4047515)",90245
3334,1704.0,620101,El Segundo,"(33.927506, -118.4199925)",90245
3335,1673.0,620102,El Segundo,"(33.9199625, -118.418878)",90245
3336,2678.0,620201,Manhattan Beach,"(33.90297816, -118.4197145)",90266
3337,2803.0,620301,Manhattan Beach,"(33.897189, -118.4043155)",90266
3338,2287.0,620303,Manhattan Beach,"(33.8930745, -118.4029825)",90266
3339,2197.0,620305,Manhattan Beach,"(33.89289461, -118.4143834)",90266
3340,2190.0,620400,Manhattan Beach,"(33.894625, -118.3873925)",90266
3341,2088.0,620501,Redondo Beach,"(33.887363, -118.3700055)",90278
3342,1581.0,620521,Redondo Beach,"(33.8764805, -118.365622)",90278
3343,1703.0,620522,Redondo Beach,"(33.8764625, -118.374998)",90278
3344,1478.0,620601,Redondo Beach,"(33.869829, -118.362536)",90278
3345,1771.0,620602,Redondo Beach,"(33.8633335, -118.3630525)",90278
3346,1771.0,620602,Redondo Beach,"(33.8633335, -118.3630525)",90504
3347,1706.0,620701,Redondo Beach,"(33.8691805, -118.382039)",90278
3348,1921.0,620702,Redondo Beach,"(33.861085, -118.3796415)",90278
3349,1921.0,620702,Redondo Beach,"(33.861085, -118.3796415)",90503
3350,1921.0,620702,Redondo Beach,"(33.861085, -118.3796415)",90254
3351,1876.0,620800,Manhattan Beach,"(33.8800905, -118.387312)",90278
3352,1876.0,620800,Manhattan Beach,"(33.8800905, -118.387312)",90266
3353,2311.0,620901,Manhattan Beach,"(33.882237, -118.4018225)",90267
3354,2311.0,620901,Manhattan Beach,"(33.882237, -118.4018225)",90266
3355,1859.0,620904,Manhattan Beach,"(33.8813737, -118.4072397)",90266
3356,1859.0,620904,Manhattan Beach,"(33.8813737, -118.4072397)",90254
3357,1857.0,621001,Hermosa Beach,"(33.8701875, -118.3941825)",90254
3358,2110.0,621002,Hermosa Beach,"(33.8696538, -118.4050238)",90266
3359,2110.0,621002,Hermosa Beach,"(33.8696538, -118.4050238)",90254
3360,2094.0,621004,Hermosa Beach,"(33.8695295, -118.4012875)",90254
3361,2105.0,621102,Hermosa Beach,"(33.860177, -118.388831)",90254
3362,2105.0,621102,Hermosa Beach,"(33.860177, -118.388831)",90278
3363,1899.0,621104,Hermosa Beach,"(33.85822473, -118.39661)",90254
